Contig	final_assembly.fasta/final_pure_reads_1.fastq RPKM
NODE_7005_length_1169_cov_0.870441	11.882611
NODE_7006_length_1169_cov_0.767754	10.3592
NODE_7007_length_1169_cov_0.755278	26.507366
NODE_7008_length_1169_cov_0.678503	8.531106
NODE_7009_length_1169_cov_0.661228	7.312377
NODE_7010_length_1169_cov_0.607486	13.406024
NODE_7011_length_1168_cov_2.176753	78.67535
NODE_7012_length_1168_cov_1.679155	48.790916
NODE_7013_length_1168_cov_1.631124	64.9529
NODE_7014_length_1168_cov_1.542747	24.395458
NODE_7015_length_1168_cov_1.496638	26.835005
NODE_7016_length_1168_cov_1.396734	120.45257
NODE_7017_length_1168_cov_1.274736	167.41383
NODE_7018_length_1168_cov_1.009606	31.714094
NODE_7019_length_1168_cov_0.982709	10.977956
NODE_7020_length_1168_cov_0.877041	17.686707
NODE_7021_length_1168_cov_0.769452	8.843353
NODE_7022_length_1168_cov_0.743516	40.55745
NODE_7023_length_1168_cov_0.697406	11.892785
NODE_7024_length_1168_cov_0.491835	12.807615
NODE_7025_length_1168_cov_0.423631	16.466934
NODE_7026_length_1168_cov_0.366955	6.0988646
NODE_7027_length_1167_cov_1.703846	29.299633
NODE_7028_length_1167_cov_1.175000	35.09852
NODE_7029_length_1167_cov_1.098077	17.701862
NODE_7030_length_1167_cov_1.079808	27.468409
NODE_7031_length_1167_cov_0.982692	19.838295
NODE_7032_length_1167_cov_0.917308	10.682158
NODE_7033_length_1167_cov_0.907692	11.292567
NODE_7034_length_1167_cov_0.717308	33.267296
NODE_7035_length_1167_cov_0.707692	15.260226
NODE_7036_length_1167_cov_0.655769	31.130861
NODE_7037_length_1167_cov_0.543269	23.805952
NODE_7038_length_1167_cov_0.455769	10.071749
NODE_7039_length_1166_cov_9.308951	985.4342
NODE_7040_length_1166_cov_1.664100	58.191326
NODE_7041_length_1166_cov_1.523580	22.909971
NODE_7042_length_1166_cov_1.356112	34.51769
NODE_7043_length_1166_cov_1.240616	30.241163
NODE_7044_length_1166_cov_1.237729	44.598076
NODE_7045_length_1166_cov_1.224254	19.549843
NODE_7046_length_1166_cov_1.219442	34.212223
NODE_7047_length_1166_cov_1.188643	54.678463
NODE_7048_length_1166_cov_1.180943	17.717043
NODE_7049_length_1166_cov_1.104909	14.662381
NODE_7050_length_1166_cov_1.096246	18.02251
NODE_7051_length_1166_cov_1.046198	17.106112
NODE_7052_length_1166_cov_0.864293	21.99357
NODE_7053_length_1166_cov_0.794033	11.607718
NODE_7054_length_1166_cov_0.766121	9.469455
NODE_7055_length_1166_cov_0.731473	12.218651
NODE_7056_length_1166_cov_0.726660	13.745982
NODE_7057_length_1166_cov_0.700674	22.604504
NODE_7058_length_1166_cov_0.598653	6.414792
NODE_7059_length_1166_cov_0.591915	18.633442
NODE_7060_length_1166_cov_0.481232	11.302252
NODE_7061_length_1166_cov_0.401347	10.385853
NODE_7062_length_1165_cov_1.959538	37.298874
NODE_7063_length_1165_cov_1.385356	16.20361
NODE_7064_length_1165_cov_1.110790	22.31818
NODE_7065_length_1165_cov_0.989403	19.260895
NODE_7066_length_1165_cov_0.977842	29.044207
NODE_7067_length_1165_cov_0.967245	15.897881
NODE_7068_length_1165_cov_0.854528	27.209835
NODE_7069_length_1165_cov_0.833333	23.235365
NODE_7070_length_1165_cov_0.813102	21.400993
NODE_7071_length_1165_cov_0.782274	13.757781
NODE_7072_length_1165_cov_0.778420	14.980697
NODE_7073_length_1165_cov_0.759152	11.92341
NODE_7074_length_1165_cov_0.729287	18.649437
NODE_7075_length_1165_cov_0.667630	11.617682
NODE_7076_length_1165_cov_0.492293	14.980697
NODE_7077_length_1165_cov_0.491329	8.866126
NODE_7078_length_1165_cov_0.416185	7.0317554
NODE_7079_length_1165_cov_0.413295	45.247814
NODE_7080_length_1165_cov_0.278420	48.916557
NODE_7081_length_1164_cov_3.156220	120.56051
NODE_7082_length_1164_cov_1.932498	29.375149
NODE_7083_length_1164_cov_1.846673	44.06272
NODE_7084_length_1164_cov_1.405979	17.747484
NODE_7085_length_1164_cov_1.234330	14.075592
NODE_7086_length_1164_cov_1.157184	28.151184
NODE_7087_length_1164_cov_1.137898	60.586243
NODE_7088_length_1164_cov_1.100289	14.687574
NODE_7089_length_1164_cov_1.056895	74.04985
NODE_7090_length_1164_cov_1.030858	23.867308
NODE_7091_length_1164_cov_0.969142	13.463611
NODE_7092_length_1164_cov_0.940212	63.646152
NODE_7093_length_1164_cov_0.937319	19.583431
NODE_7094_length_1164_cov_0.916104	20.501406
NODE_7095_length_1164_cov_0.884282	30.293121
NODE_7096_length_1164_cov_0.847637	18.359468
NODE_7097_length_1164_cov_0.810029	10.403699
NODE_7098_length_1164_cov_0.773385	8.873742
NODE_7099_length_1164_cov_0.766635	11.01568
NODE_7100_length_1164_cov_0.741562	10.403699
NODE_7101_length_1164_cov_0.675024	9.485725
NODE_7102_length_1164_cov_0.529412	10.097708
NODE_7103_length_1164_cov_0.516876	13.463611
NODE_7104_length_1164_cov_0.503375	4.895858
NODE_7105_length_1163_cov_6.162162	427.22464
NODE_7106_length_1163_cov_5.211390	390.7804
NODE_7107_length_1163_cov_3.171815	190.94952
NODE_7108_length_1163_cov_1.999035	24.500338
NODE_7109_length_1163_cov_1.492278	43.181847
NODE_7110_length_1163_cov_1.118726	22.050304
NODE_7111_length_1163_cov_0.992278	64.925896
NODE_7112_length_1163_cov_0.870656	19.600271
NODE_7113_length_1163_cov_0.859073	15.312712
NODE_7114_length_1163_cov_0.781853	13.168932
NODE_7115_length_1163_cov_0.748069	19.600271
NODE_7116_length_1163_cov_0.714286	13.781441
NODE_7117_length_1163_cov_0.646718	10.412643
NODE_7118_length_1163_cov_0.635135	14.700204
NODE_7119_length_1163_cov_0.613900	19.600271
NODE_7120_length_1163_cov_0.590734	15.312712
NODE_7121_length_1163_cov_0.555985	12.250169
NODE_7122_length_1162_cov_2.676329	47.20374
NODE_7123_length_1162_cov_2.465700	46.897224
NODE_7124_length_1162_cov_1.930435	48.736332
NODE_7125_length_1162_cov_1.200000	44.13856
NODE_7126_length_1162_cov_1.150725	41.68642
NODE_7127_length_1162_cov_1.103382	34.636513
NODE_7128_length_1162_cov_0.944928	20.84321
NODE_7129_length_1162_cov_0.932367	11.03464
NODE_7130_length_1162_cov_0.792271	22.682318
NODE_7131_length_1162_cov_0.785507	14.099819
NODE_7132_length_1162_cov_0.762319	19.310621
NODE_7133_length_1162_cov_0.730435	24.214907
NODE_7134_length_1162_cov_0.719807	24.521423
NODE_7135_length_1162_cov_0.693720	16.55196
NODE_7136_length_1162_cov_0.684058	6.743392
NODE_7137_length_1162_cov_0.670531	18.391068
NODE_7138_length_1162_cov_0.633816	17.778032
NODE_7139_length_1162_cov_0.617391	6.743392
NODE_7140_length_1162_cov_0.571981	6.743392
NODE_7141_length_1161_cov_8.999033	557.1157
NODE_7142_length_1161_cov_4.682785	429.8013
NODE_7143_length_1161_cov_1.715667	27.610361
NODE_7144_length_1161_cov_1.690522	37.42738
NODE_7145_length_1161_cov_1.510638	115.043175
NODE_7146_length_1161_cov_1.046422	91.114204
NODE_7147_length_1161_cov_1.029981	21.167946
NODE_7148_length_1161_cov_1.000967	24.542543
NODE_7149_length_1161_cov_0.993230	24.849325
NODE_7150_length_1161_cov_0.978723	85.59212
NODE_7151_length_1161_cov_0.926499	14.725527
NODE_7152_length_1161_cov_0.866538	11.044145
NODE_7153_length_1161_cov_0.844294	48.471527
NODE_7154_length_1161_cov_0.813346	28.223927
NODE_7155_length_1161_cov_0.741779	10.737364
NODE_7156_length_1161_cov_0.674081	193.57932
NODE_7157_length_1161_cov_0.634429	12.884835
NODE_7158_length_1161_cov_0.532882	13.191618
NODE_7159_length_1161_cov_0.523211	13.191618
NODE_7160_length_1161_cov_0.489362	36.200253
NODE_7161_length_1161_cov_0.476789	24.542543
NODE_7162_length_1160_cov_7.925460	490.65994
NODE_7163_length_1160_cov_7.305905	900.5667
NODE_7164_length_1160_cov_2.878993	129.88058
NODE_7165_length_1160_cov_2.435624	72.46292
NODE_7166_length_1160_cov_1.956438	88.736374
NODE_7167_length_1160_cov_1.483059	38.07374
NODE_7168_length_1160_cov_1.404647	84.43772
NODE_7169_length_1160_cov_1.219748	30.704628
NODE_7170_length_1160_cov_1.138432	23.642563
NODE_7171_length_1160_cov_1.034850	38.07374
NODE_7172_length_1160_cov_0.825750	12.895944
NODE_7173_length_1160_cov_0.806389	23.02847
NODE_7174_length_1160_cov_0.784124	26.098934
NODE_7175_length_1160_cov_0.722168	24.256657
NODE_7176_length_1160_cov_0.706680	19.343916
NODE_7177_length_1160_cov_0.684414	10.439573
NODE_7178_length_1160_cov_0.680542	38.68783
NODE_7179_length_1160_cov_0.558567	13.817082
NODE_7180_length_1160_cov_0.537270	19.343916
NODE_7181_length_1160_cov_0.408519	106.54507
NODE_7182_length_1160_cov_0.319458	12.588898
NODE_7183_length_1159_cov_2.369186	96.1884
NODE_7184_length_1159_cov_1.875969	62.076866
NODE_7185_length_1159_cov_1.763566	86.96908
NODE_7186_length_1159_cov_1.670543	46.403996
NODE_7187_length_1159_cov_1.632752	35.648098
NODE_7188_length_1159_cov_1.625000	56.852573
NODE_7189_length_1159_cov_1.610465	47.940544
NODE_7190_length_1159_cov_1.549419	44.867435
NODE_7191_length_1159_cov_1.468023	42.101635
NODE_7192_length_1159_cov_1.344961	22.433718
NODE_7193_length_1159_cov_1.260659	23.355652
NODE_7194_length_1159_cov_1.082364	16.287493
NODE_7195_length_1159_cov_0.984496	24.584896
NODE_7196_length_1159_cov_0.962209	27.965319
NODE_7197_length_1159_cov_0.917636	20.282537
NODE_7198_length_1159_cov_0.915698	27.350697
NODE_7199_length_1159_cov_0.913760	30.42381
NODE_7200_length_1159_cov_0.894380	22.433718
NODE_7201_length_1159_cov_0.892442	15.36556
NODE_7202_length_1159_cov_0.743217	36.570034
NODE_7203_length_1159_cov_0.714147	9.833959
NODE_7204_length_1159_cov_0.695736	20.897161
NODE_7205_length_1159_cov_0.694767	12.599759
NODE_7206_length_1159_cov_0.679264	12.90707
NODE_7207_length_1159_cov_0.649225	23.970272
NODE_7208_length_1159_cov_0.636628	23.355652
NODE_7209_length_1159_cov_0.617248	11.063203
NODE_7210_length_1159_cov_0.617248	54.086773
NODE_7211_length_1158_cov_4.849661	735.4156
NODE_7212_length_1158_cov_1.188167	14.148523
NODE_7213_length_1158_cov_1.181377	66.43654
NODE_7214_length_1158_cov_0.954413	11.995486
NODE_7215_length_1158_cov_0.943744	13.53337
NODE_7216_length_1158_cov_0.924345	27.681892
NODE_7217_length_1158_cov_0.923375	21.530361
NODE_7218_length_1158_cov_0.717750	11.995486
NODE_7219_length_1158_cov_0.676043	17.839441
NODE_7220_length_1158_cov_0.585839	8.919721
NODE_7221_length_1158_cov_0.547042	37.52434
NODE_7222_length_1158_cov_0.532493	32.910694
NODE_7223_length_1157_cov_2.390291	89.27431
NODE_7224_length_1157_cov_2.207767	34.47835
NODE_7225_length_1157_cov_2.177670	47.40773
NODE_7226_length_1157_cov_2.151456	297.3758
NODE_7227_length_1157_cov_1.998058	121.597755
NODE_7228_length_1157_cov_1.658252	66.18613
NODE_7229_length_1157_cov_1.606796	54.180267
NODE_7230_length_1157_cov_1.289320	31.092085
NODE_7231_length_1157_cov_1.283495	37.864616
NODE_7232_length_1157_cov_1.220388	23.396025
NODE_7233_length_1157_cov_1.002913	28.629347
NODE_7234_length_1157_cov_0.975728	11.698012
NODE_7235_length_1157_cov_0.812621	17.85486
NODE_7236_length_1157_cov_0.717476	8.311746
NODE_7237_length_1157_cov_0.666019	20.3176
NODE_7238_length_1157_cov_0.635922	10.774485
NODE_7239_length_1157_cov_0.622330	16.931334
NODE_7240_length_1157_cov_0.553398	18.778387
NODE_7241_length_1157_cov_0.348544	15.084279
NODE_7242_length_1157_cov_0.317476	71.41944
NODE_7243_length_1156_cov_4.060253	100.75155
NODE_7244_length_1156_cov_1.675413	46.832527
NODE_7245_length_1156_cov_1.172983	24.956804
NODE_7246_length_1156_cov_1.091351	14.173001
NODE_7247_length_1156_cov_1.085520	31.735197
NODE_7248_length_1156_cov_0.905734	49.297394
NODE_7249_length_1156_cov_0.872692	13.556784
NODE_7250_length_1156_cov_0.827988	12.01624
NODE_7251_length_1156_cov_0.784257	14.481111
NODE_7252_length_1156_cov_0.784257	25.264915
NODE_7253_length_1156_cov_0.746356	17.870304
NODE_7254_length_1156_cov_0.744412	55.15146
NODE_7255_length_1156_cov_0.728863	12.632458
NODE_7256_length_1156_cov_0.660836	16.945978
NODE_7257_length_1156_cov_0.619048	24.03248
NODE_7258_length_1156_cov_0.557823	11.091913
NODE_7259_length_1156_cov_0.357629	15.713545
NODE_7260_length_1155_cov_4.037938	509.1279
NODE_7261_length_1155_cov_1.495136	38.23856
NODE_7262_length_1155_cov_1.403696	126.43395
NODE_7263_length_1155_cov_1.276265	162.82225
NODE_7264_length_1155_cov_1.243191	24.67004
NODE_7265_length_1155_cov_1.165370	25.28679
NODE_7266_length_1155_cov_1.000973	20.661158
NODE_7267_length_1155_cov_0.991245	79.252495
NODE_7268_length_1155_cov_0.984436	25.595165
NODE_7269_length_1155_cov_0.954280	13.5685215
NODE_7270_length_1155_cov_0.921206	35.46318
NODE_7271_length_1155_cov_0.784047	29.91242
NODE_7272_length_1155_cov_0.733463	18.194155
NODE_7273_length_1155_cov_0.685798	13.876897
NODE_7274_length_1155_cov_0.532101	5.5507584
NODE_7275_length_1155_cov_0.502918	6.475885
NODE_7276_length_1155_cov_0.415370	6.7842607
NODE_7277_length_1155_cov_0.311284	36.38831
NODE_7278_length_1154_cov_2.259007	54.9384
NODE_7279_length_1154_cov_1.515093	51.234688
NODE_7280_length_1154_cov_1.164557	20.061777
NODE_7281_length_1154_cov_1.112950	15.432136
NODE_7282_length_1154_cov_0.857838	48.765553
NODE_7283_length_1154_cov_0.852970	13.888922
NODE_7284_length_1154_cov_0.836417	11.41978
NODE_7285_length_1154_cov_0.815969	18.518562
NODE_7286_length_1154_cov_0.805258	13.58028
NODE_7287_length_1154_cov_0.739046	12.654351
NODE_7288_length_1154_cov_0.719572	54.62976
NODE_7289_length_1154_cov_0.555015	10.493852
NODE_7290_length_1154_cov_0.553067	15.123493
NODE_7291_length_1153_cov_5.274854	251.76198
NODE_7292_length_1153_cov_2.311891	46.33656
NODE_7293_length_1153_cov_1.055556	16.063341
NODE_7294_length_1153_cov_1.037037	25.330654
NODE_7295_length_1153_cov_0.845029	16.681162
NODE_7296_length_1153_cov_0.810916	29.037575
NODE_7297_length_1153_cov_0.769006	25.02174
NODE_7298_length_1153_cov_0.758285	16.372252
NODE_7299_length_1153_cov_0.754386	16.681162
NODE_7300_length_1153_cov_0.716374	35.215786
NODE_7301_length_1153_cov_0.692008	20.079176
NODE_7302_length_1153_cov_0.663743	14.518787
NODE_7303_length_1153_cov_0.570175	15.136609
NODE_7304_length_1153_cov_0.553606	16.681162
NODE_7305_length_1153_cov_0.520468	12.9742365
NODE_7306_length_1153_cov_0.467836	25.330654
NODE_7307_length_1153_cov_0.455166	55.60387
NODE_7308_length_1153_cov_0.360624	29.346489
NODE_7309_length_1152_cov_1.654634	35.555534
NODE_7310_length_1152_cov_1.201951	17.623177
NODE_7311_length_1152_cov_0.957073	15.458926
NODE_7312_length_1152_cov_0.948293	41.429928
NODE_7313_length_1152_cov_0.929756	15.14975
NODE_7314_length_1152_cov_0.908293	19.16907
NODE_7315_length_1152_cov_0.814634	21.024141
NODE_7316_length_1152_cov_0.748293	15.7681055
NODE_7317_length_1152_cov_0.703415	19.787428
NODE_7318_length_1152_cov_0.628293	8.038642
NODE_7319_length_1152_cov_0.589268	19.787428
NODE_7320_length_1152_cov_0.484878	7.1111064
NODE_7321_length_1152_cov_0.348293	18.85989
NODE_7322_length_1151_cov_1.542969	23.82743
NODE_7323_length_1151_cov_1.083984	13.925121
NODE_7324_length_1151_cov_1.069336	12.0684395
NODE_7325_length_1151_cov_0.923828	49.511543
NODE_7326_length_1151_cov_0.886719	23.208536
NODE_7327_length_1151_cov_0.835938	8.045626
NODE_7328_length_1151_cov_0.757812	8.355074
NODE_7329_length_1151_cov_0.756836	11.140097
NODE_7330_length_1151_cov_0.746094	12.687334
NODE_7331_length_1151_cov_0.639648	18.876276
NODE_7332_length_1151_cov_0.635742	14.23457
NODE_7333_length_1151_cov_0.579102	7.117285
NODE_7334_length_1151_cov_0.485352	8.355074
NODE_7335_length_1150_cov_2.817204	558.7281
NODE_7336_length_1150_cov_1.163245	38.404816
NODE_7337_length_1150_cov_1.079179	26.635597
NODE_7338_length_1150_cov_1.065494	12.078934
NODE_7339_length_1150_cov_0.966764	9.601204
NODE_7340_length_1150_cov_0.901271	17.963541
NODE_7341_length_1150_cov_0.895406	14.246947
NODE_7342_length_1150_cov_0.868035	21.370422
NODE_7343_length_1150_cov_0.763441	9.910919
NODE_7344_length_1150_cov_0.753666	7.1234736
NODE_7345_length_1150_cov_0.740958	15.795529
NODE_7346_length_1150_cov_0.730205	8.672055
NODE_7347_length_1150_cov_0.721408	27.564745
NODE_7348_length_1150_cov_0.716520	13.937231
NODE_7349_length_1150_cov_0.684262	19.512123
NODE_7350_length_1150_cov_0.578690	165.07877
NODE_7351_length_1150_cov_0.544477	9.910919
NODE_7352_length_1150_cov_0.517107	8.9817705
NODE_7353_length_1150_cov_0.508309	17.034393
NODE_7354_length_1150_cov_0.500489	6.504041
NODE_7355_length_1150_cov_0.476051	30.042475
NODE_7356_length_1149_cov_2.521526	666.1595
NODE_7357_length_1149_cov_1.955969	27.898724
NODE_7358_length_1149_cov_1.912916	36.578323
NODE_7359_length_1149_cov_1.755382	36.26834
NODE_7360_length_1149_cov_1.571429	26.65878
NODE_7361_length_1149_cov_1.472603	66.02698
NODE_7362_length_1149_cov_1.337573	21.699007
NODE_7363_length_1149_cov_1.318982	35.95835
NODE_7364_length_1149_cov_1.308219	41.22811
NODE_7365_length_1149_cov_1.251468	30.688595
NODE_7366_length_1149_cov_0.900196	23.558922
NODE_7367_length_1149_cov_0.877691	37.818268
NODE_7368_length_1149_cov_0.833659	15.189304
NODE_7369_length_1149_cov_0.830724	9.60956
NODE_7370_length_1149_cov_0.717221	11.779461
NODE_7371_length_1149_cov_0.683953	36.26834
NODE_7372_length_1149_cov_0.610568	26.968765
NODE_7373_length_1149_cov_0.606654	38.43824
NODE_7374_length_1149_cov_0.562622	40.298153
NODE_7375_length_1149_cov_0.509785	20.149076
NODE_7376_length_1149_cov_0.266145	170.49219
NODE_7377_length_1148_cov_2.336925	99.902374
NODE_7378_length_1148_cov_2.215475	103.00494
NODE_7379_length_1148_cov_2.206660	56.156303
NODE_7380_length_1148_cov_1.922625	61.430653
NODE_7381_length_1148_cov_1.355534	112.00235
NODE_7382_length_1148_cov_1.285994	34.438396
NODE_7383_length_1148_cov_1.241920	35.369164
NODE_7384_length_1148_cov_1.059745	24.199953
NODE_7385_length_1148_cov_1.044074	28.853792
NODE_7386_length_1148_cov_0.934378	10.858954
NODE_7387_length_1148_cov_0.906954	13.3410015
NODE_7388_length_1148_cov_0.755142	28.233278
NODE_7389_length_1148_cov_0.736533	20.78714
NODE_7390_length_1148_cov_0.704212	10.858954
NODE_7391_length_1148_cov_0.655240	32.576862
NODE_7392_length_1148_cov_0.603330	8.06665
NODE_7393_length_1148_cov_0.533790	11.1692095
NODE_7394_length_1148_cov_0.434868	8.06665
NODE_7395_length_1148_cov_0.413320	12.7204895
NODE_7396_length_1148_cov_0.403526	21.717909
NODE_7397_length_1147_cov_2.198039	717.6263
NODE_7398_length_1147_cov_1.641176	45.336845
NODE_7399_length_1147_cov_1.507843	41.92105
NODE_7400_length_1147_cov_1.473529	33.847366
NODE_7401_length_1147_cov_1.459804	75.45789
NODE_7402_length_1147_cov_1.413725	22.668423
NODE_7403_length_1147_cov_1.338235	25.15263
NODE_7404_length_1147_cov_1.159804	27.636845
NODE_7405_length_1147_cov_0.929412	14.28421
NODE_7406_length_1147_cov_0.928431	19.873684
NODE_7407_length_1147_cov_0.853922	31.98421
NODE_7408_length_1147_cov_0.852941	18.631578
NODE_7409_length_1147_cov_0.806863	18.631578
NODE_7410_length_1147_cov_0.790196	15.526316
NODE_7411_length_1147_cov_0.787255	15.21579
NODE_7412_length_1147_cov_0.717647	18.942106
NODE_7413_length_1147_cov_0.708824	31.98421
NODE_7414_length_1147_cov_0.678431	21.115788
NODE_7415_length_1147_cov_0.613725	5.278947
NODE_7416_length_1147_cov_0.566667	12.110526
NODE_7417_length_1147_cov_0.385294	6.5210524
NODE_7418_length_1146_cov_2.691855	277.85275
NODE_7419_length_1146_cov_1.310108	62.781055
NODE_7420_length_1146_cov_0.923454	54.389523
NODE_7421_length_1146_cov_0.852797	33.876904
NODE_7422_length_1146_cov_0.788027	15.850662
NODE_7423_length_1146_cov_0.785083	23.309795
NODE_7424_length_1146_cov_0.769382	10.567107
NODE_7425_length_1146_cov_0.756624	11.499499
NODE_7426_length_1146_cov_0.745829	15.850662
NODE_7427_length_1146_cov_0.741904	9.945514
NODE_7428_length_1146_cov_0.729146	19.269432
NODE_7429_length_1146_cov_0.711482	18.958633
NODE_7430_length_1146_cov_0.688911	24.242188
NODE_7431_length_1146_cov_0.672228	17.404648
NODE_7432_length_1146_cov_0.652601	14.607472
NODE_7433_length_1146_cov_0.546614	11.188702
NODE_7434_length_1145_cov_1.618861	34.217556
NODE_7435_length_1145_cov_1.366405	58.169846
NODE_7436_length_1145_cov_1.226916	21.152672
NODE_7437_length_1145_cov_1.194499	34.217556
NODE_7438_length_1145_cov_1.149312	14.620229
NODE_7439_length_1145_cov_1.082515	14.931298
NODE_7440_length_1145_cov_1.058939	49.148857
NODE_7441_length_1145_cov_1.023576	14.309161
NODE_7442_length_1145_cov_0.958743	33.28435
NODE_7443_length_1145_cov_0.931238	22.085878
NODE_7444_length_1145_cov_0.862475	9.64313
NODE_7445_length_1145_cov_0.838900	27.374048
NODE_7446_length_1145_cov_0.801572	20.841604
NODE_7447_length_1145_cov_0.765226	19.908398
NODE_7448_length_1145_cov_0.755403	20.530535
NODE_7449_length_1145_cov_0.630648	13.998092
NODE_7450_length_1145_cov_0.481336	20.841604
NODE_7451_length_1145_cov_0.455796	6.221374
NODE_7452_length_1145_cov_0.424361	6.843512
NODE_7453_length_1144_cov_4.799410	716.0835
